%% LaTeX2e file `VM1.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_Vin' on 2020/11/19.
%%
 50  0.0343405417
 100 0.1981446433
 300 5.2141982889
 400 12.553644633
 500 21.959723806
